UniqueId,Business name,Address,City,Pincode,State,Website,Main Category,Sub Category,Latitude,Longitude,Phone No.1,Phone No.2,Business Hours,Phone Remark
ICL4650598,Sneh Prasuti Graha,"1St Floor, Sahajanand Complex, 132 Feet, Ring Road, Narayan Pura",Ahmedabad,380013,Gujarat,,Health,Doctor,23.05595985,72.54923329,9825386969,,11:00 AM TO 08:00 PM,
ICL8023727,Ladycare Maternity & Nursing Home,"321, 3Rd Floor, Orange Mall, Near Sharda Petrol Pump, Opposite Chandkheda Bus Stop, Chandkheda",Ahmedabad,382424,Gujarat,,Health,Hospitals,23.11507852,72.58350933,9426418886,,09:00 AM TO 10:30 PM,
ICL1182482,Silver Oak College Of Engineering & Technology,"352, 353 A, Nr. Bhavik Publications, Opp. Bhagwat Vidyapith, S.G.Highway, Near Bhavik Publication",Ahmedabad,380060,Gujarat,www.socet.edu.in,Education,Colleges,23.090303,72.53432,7966046304,,10:00 AM TO 05:00 PM,
ICL2727074,Dr Jayantika P Modi - (Modi Hospital),"Krishna Market, Sindhavi Mata Ctm, Char Rasta, Ramol Road",Ahmedabad,380026,Gujarat,,Health,Doctor,22.990053,72.635622,9824164210,,10:30 AM TO 02:00 PM AND 06:00 PM TO 08:00 PM,
ICL5591052,Shivam Dental Care,"11, Nandanwan, Near Sheth Mangalldas, Ellisbridge",Ahmedabad,380006,Gujarat,,Health,Clinics,23.02204,72.570925,7926577210,,10:00 AM TO 01:00 PM AND 05:30 PM TO 08:30 PM,
ICL5714204,Shirish Dr S Alurkar M B M D,"301, Arth Complex, Mithakhali Six Road, Behind A K Patel House",Ahmedabad,380009,Gujarat,,Health,Doctor,23.0318,72.5652833,9824048666,,11:00 AM TO 01:30 PM AND 06:00 PM TO 08:00 PM,
ICL04216278,Post Office - Bodakdev S.O,"Bodakdev, Taluka Ahmadabad City, District Ahmedabad",Ahmedabad,380054,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,23.04512843,72.52096748,18002666868,,09:00 AM TO 06:00 PM,
ICL2678877,Progressive Academy,"144, Nidhi Shopping Center, Opp Pragatinagar Bus Stop, Narayan Pura",Ahmedabad,380013,Gujarat,,Education,Coaching / Training Centers,23.054952,72.555248,7927460116,,08:45 AM TO 04:30 PM,
ICL8292448,The Chandramauli Vidyalaya,"Near Vastrapur Railway Crossing, New Times Of India Road, Near Vastrapur Railway Station, Satellite",Ahmedabad,380015,Gujarat,,Education,Schools,23.028279,72.528675,7926932841,,09:00 AM TO 04:00 PM,
ICL7462116,Diva Health Care Private Limited,"17, Diva, Parimal Society, Ambavadi",Ahmedabad,380015,Gujarat,,Health,Doctor,23.021812,72.544202,7926562006,,11:00 AM TO 01:00 PM AND 05:00 PM TO 08:00 PM,
ICL29167051,Solanki Dipakkumar Mangaldas Fpsuid-4459 (Areaid-13987 - Regular),"36, Victoriya Industrial Park, B/H, Rd Number 5, Kathwada Gidc, Odhav Industrial Estate, Odhav, Kathwada",Ahmedabad,382430,Gujarat,,Govt. Office,Ration (Fair Price) Shops,23.038786,72.68847,,,10:00 AM TO 05:00 PM,
ICL0224992,Om Group Tuition,"F-1, Vaibhav Laxmi Society, Opp. Nirman Tower, R C Technical Road, Ghatlodia",Ahmedabad,380061,Gujarat,,Education,Coaching / Training Centers,23.0855962,72.5268714,9427614938,,10:00 AM TO 09:00 PM,
ICL4789745,Taram Mathani�Temple,"D-37, Thaltej Road, Hebatpur Village, Thaltej",Ahmedabad,380058,Gujarat,,Religion,Temples,23.051559,72.488388,,,06:00 AM TO 09:00 AM AND 05:00 PM TO 09:30 PM,
ICL7572871,Soham Physiotherapy Clinic,"13, 1St Floor, Sarthe Heaven, Raysan, Gandhinagar",Ahmedabad,382421,Gujarat,,Health,Clinics,23.1634842,72.6366022,9723325853,,10:00 AM TO 09:30 PM,
ICL0475943,Oro Dental Clinic,"Opp Gargi Park Shopping Center, Ghodasar",Ahmedabad,380050,Gujarat,,Health,Clinics,22.971252,72.61466,9016771159,,10:00 AM TO 04:30 PM,
ICL7230358,Liberty Career Academy,"Opposite Self India, Near Turan Daying Hall, Asharam Road, Incom Text, Usman Pura",Ahmedabad,380013,Gujarat,,Education,Coaching / Training Centers,23.04849,72.570825,9898856777,7926407703,09:30 AM TO 10:00 PM,
ICL10893091,Indusind Bank,"Maninagar, Shantprabha Hights, Opp Vallabhvadi, Bhairvnath Road",Ahmedabad,380008,Gujarat,,Govt. Office,Aadhar Centre,22.99637564,72.60277352,18602677777,,10:00 AM TO 02:00 PM,
ICL1619616,Hetalz Dental Care,"Shalibhadra Society, Near Dena Bank, Railway Crossing, Naranpura",Ahmedabad,380013,Gujarat,,Health,Clinics,23.05184288,72.56555959,7927680050,7927471880,10:00 AM TO 02:00 PM AND 05:00 PM TO 08:30 PM,
ICL8786328,Shree Tuesion Classes,"Maharana Pratap Road, Vishwas City 1, Ghatlodiya, Near By Mamata Children Hospital, Chanakyapuri",Ahmedabad,380061,Gujarat,,Education,Coaching / Training Centers,23.075228,72.539927,9662518520,,08:00 AM TO 10:00 AM AND 05:00 PM TO 09:00 PM,
ICL7731282,Kabaria Dental Clinic,"1St Floor, Samjuba Hospital, L B S Road, L B S Road, Bapunagar",Ahmedabad,380024,Gujarat,,Health,Clinics,23.037472,72.630085,7922742440,,09:30 AM TO 01:00 PM AND 05:30 PM TO 08:30 PM,
ICL7121541,Parikh Nursing Home,"A-5, Jal Vihar Flats, Ashram Road, Bh Ajanta Commercial Centre",Ahmedabad,380013,Gujarat,,Health,Hospitals,23.048472,72.571422,7927540918,,09:00 AM TO 07:00 PM,
ICL0013413,Javed Park Masjid,"No 83, Local Road, Royal Park Society, Juhapura",Ahmedabad,380055,Gujarat,,Religion,Mosques,22.987367,72.526289,,,05:00 AM TO 09:30 PM,
ICL6976737,Aastha Oncology Associates,"1, Medi-Surge Hospitals, Nr Mithakhali Six Roads, Ellisbridge",Ahmedabad,380006,Gujarat,www.aasthacancer.org,Health,Doctor,23.029651,72.564009,7940010101,7926408401,11:00 AM TO 08:00 PM,
ICL1620154,Bhardwaj Dr S D,"Amiganga Complex, Smruthi Hospital, Opp Rohit Mill Circle, Khokhara",Ahmedabad,380008,Gujarat,,Health,Doctor,23.0019166,72.6184166,7922772658,,11:00 AM TO 01:00 PM AND 05:30 PM TO 08:30 PM,
ICL4491511,Shree Sanidev Temple,"Nathalal Colony, 132 Feet Ring Road, Near Indian Oil, Navrangpura",Ahmedabad,380014,Gujarat,,Religion,Temples,23.04713,72.557449,,,06:00 AM TO 09:30 AM AND 05:00 PM TO 08:30 PM,
ICL4133689,Shreeji Life Care,"B/107, 1St Floor, Shanti Commercial Centre, Nagar Seth No Vando, Gheekanta",Ahmedabad,380001,Gujarat,,Health,Pharmacies,23.02849432,72.5853592,9825356404,,08:00 AM TO 11:00 PM,
ICL2127779,Brilliant Academy,"No 3, 3 Rd Floor, Prem Sagar Apartment, Vallabhwadi Road, Navarangpura Gam, Mani Nagar",Ahmedabad,380014,Gujarat,www.brilliant-tutorials.com,Education,Coaching / Training Centers,23.03964438,72.56600495,7932504598,,10:00 AM TO 08:00 PM,
ICL7437405,Dhwanish D Vaidya,"Near Government Ladies Hostel, S M Road, Ellisbridge",Ahmedabad,380006,Gujarat,,Health,Doctor,23.022231,72.547289,9825608549,,11:00 AM TO 02:00 PM AND 05:00 PM TO 08:00 PM,
ICL0248442,Bright Group Tutions,"10, Shivaji Complex, Canal Road, Ghodasar",Ahmedabad,380050,Gujarat,,Education,Coaching / Training Centers,22.971475,72.610227,9328201621,,08:00 AM TO 10:00 AM AND 05:00 PM TO 09:00 PM,
ICL2491558,Darshan Maternity & Nursing Home,"B/23, Parshwanath Shopping Centre, Chandkheda",Ahmedabad,382424,Gujarat,,Health,Hospitals,23.1074,72.58475,9824079295,,12:00 AM TO 09:00 PM,
ICL5588297,Kankeshwari Optical,"Next To Shangar 1 Gram Imitation Jewellery, Nikol",Ahmedabad,380049,Gujarat,,Health,Doctor,23.0502329,72.6690081,8866444315,,11:00 AM TO 09:00 PM,
ICL0040864,Dr Rujuta Pujara - (Prayosha Dental Clinic),"7, Navnirman, Agam Nigam Society, Opposite Kalupur Co-Op Bank, Ramvadi, Isanpur",Ahmedabad,382443,Gujarat,,Health,Doctor,22.982051,72.60314,8000781616,,11:00 AM TO 01:00 PM AND 06:00 PM TO 08:00 PM,
ICL1865305,Homeopathic Clinic,"Bopal Road, Near Atmajyoti Apartment, Bopal",Ahmedabad,380058,Gujarat,,Health,Clinics,23.033772,72.464592,8758423345,,09:00 AM TO 08:00 PM,
ICL8845168,Dr Nagpal'S Retina Foundation,"Main Hospital-Retina Foundation And Asopalay Eye Hospital, Near Thee, Sai Bagh, Shahibagh",Ahmedabad,380004,Gujarat,www.retinafoundation.com,Health,Doctor,23.055597,72.590722,7922865537,7965422199,11:00 AM TO 01:30 PM AND 05:30 PM TO 08:30 PM,
ICL1941374,Dr Priyanka N Patel - (Adinath Hospital),"2Nd Floor, Sukun Mall, Near Rajasthan Hospital, Shahibaug",Ahmedabad,380004,Gujarat,,Health,Doctor,23.054807,72.596183,9824066854,,11:00 AM TO 01:00 PM AND 05:00 PM TO 08:00 PM,
ICL2003285,Shatayu Clinic,"13, Mahalaxmi Market 1, Char Rasta, Opp Sales India, Mani Nagar",Ahmedabad,380008,Gujarat,,Health,Clinics,23.0021,72.5933833,9376161861,,10:00 AM TO 02:00 PM,
ICL1627622,Aptech Computer Education,"Building No. 806, B Wing, Narnarayan Complex, Swastik Cross Road, Off Cg Road, Near Navrangpura Bus Stop, Navrangpura",Ahmedabad,380009,Gujarat,,Education,Coaching / Training Centers,23.035819,72.563559,7940326000,,09:00 AM TO 07:00 PM,
ICL1153683,Asha Children Hospital,"Bahai Centre, Near Bank Of India, Shahpur",Ahmedabad,380001,Gujarat,,Health,Hospitals,23.03456725,72.57920241,7925500804,,10:30 AM TO 11:00 PM,
ICL7070587,Rishabh Pharma,"5, Ratnamani Complex, Near Nagar Sheth'S Vando, Relief Road, Gheekanta",Ahmedabad,380001,Gujarat,,Health,Pharmacies,23.02866205,72.58504224,9825023838,9825033222,08:30 AM TO 11:00 PM,
ICL3481026,Patel Dr Jayant,"2Nd Floor, Golkand Comp, Jotpur Cross Road",Ahmedabad,380006,Gujarat,,Health,Doctor,23.0256333,72.57215,7926743070,,10:00 AM TO 02:00 PM AND 06:00 PM TO 08:00 PM,
ICL3645452,Dr Apurva Parekh - (Nidhi Hospital),"Stadium Commerce Road, Near Vedant Hospital, Navrangpura",Ahmedabad,380009,Gujarat,,Health,Doctor,23.040164,72.561355,7940232121,,10:30 AM TO 02:00 PM AND 06:00 PM TO 08:00 PM,
ICL19913621,Post Office - Isanpur S.O,"Isanpur, Taluka Ahmadabad City, District Ahmedabad",Ahmedabad,382443,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,22.98295272,72.59718153,18002666868,,09:00 AM TO 06:00 PM,
ICL0154198,Dr Arvind Shah`S Laboratories,"B/68, Sagar Estate, B/H Jamnagar Wear House, Sarkhej",Ahmedabad,382210,Gujarat,,Health,Pharmacies,22.983963,72.495697,9428002301,,08:30 AM TO 10:30 PM,
ICL7622684,Mediplus Pharmacy,"Royal Park Society, Opposite Dharam Nath Mandir, Juhapura",Ahmedabad,380055,Gujarat,,Health,Pharmacies,22.994529,72.533558,9099333992,,08:30 AM TO 10:00 PM,
ICL7756449,Survai Institute,"B-34, Near Dispensary, Khukra",Ahmedabad,380026,Gujarat,,Education,Coaching / Training Centers,22.991454,72.625616,9998447876,7922172037,10:00 AM TO 06:00 PM,
ICL6488298,Umiya Multispeciality Dental Care,"14, Palak Complex, K K Nagar Road, Near Umiya Hall, Ghatlodiya",Ahmedabad,382481,Gujarat,,Health,Clinics,23.07417795,72.5568602,9998098666,,10:00 AM TO 12:30 PM AND 05:30 PM TO 08:00 PM,
ICL4609666,Mahalaxmi Medical And General Store,"Near Jain Temple, Usmanpura Cross Road, Ashram Road, New Wadaj Road",Ahmedabad,380013,Gujarat,,Health,Pharmacies,23.06386507,72.56314529,9898203740,,08:00 AM TO 10:30 PM,
ICL3106234,Vatva Dargah,"Vatwa Road, Vatava, Vatva",Ahmedabad,382440,Gujarat,,Religion,Mosques,22.956358,72.613529,,,05:00 AM TO 09:30 PM,
ICL5270766,Shriji Medical Stores,"12/A, Kirti Platinum, Opposite Silver Star, Chandiodia",Ahmedabad,382481,Gujarat,,Health,Pharmacies,23.08219046,72.54675674,8141805087,,08:00 AM TO 10:00 PM,
ICL6436684,Jitu Panchal,"6, Chirag Society, Ankur Bus Stand, Narapura, Ankur",Ahmedabad,380013,Gujarat,,Health,Doctor,23.057552,72.555078,9825009284,9898999284,10:00 AM TO 01:00 PM AND 06:00 PM TO 08:00 PM,
ICL3895227,Ehanes Vally College Of Technology,"A-7, Jammu Trip Complex, Near Alka Petrol Pump Opp Karnala Nirnaya Nager",Ahmedabad,380019,Gujarat,,Education,Colleges,23.11155,72.5725,9426768619,,10:00 AM TO 05:00 PM,
ICL25402798,Post Office - Ode B.O,"Ode, Taluka Daskroi, District Ahmedabad",Ahmedabad,382427,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,22.91507071,72.54808982,18002666868,,09:00 AM TO 06:00 PM,
ICL8993761,Dr Sandip Patel - (Aashirvad Hospital),"Ground Floor, First Baba Balak Nath Estate, Narol Road",Ahmedabad,382443,Gujarat,,Health,Doctor,22.9795,72.6011,9825252959,,10:00 AM TO 12:30 PM AND 06:00 PM TO 08:00 PM,
ICL7953455,Umiya Medical Tore,"4, Mehsana Shopping Centre, New Wadaj Road, Nr Laxmi Hospital, Nava Wadaj",Ahmedabad,380013,Gujarat,,Health,Pharmacies,23.06535671,72.56404713,7927560783,,08:00 AM TO 10:30 PM,
ICL0297208,Navjeevan Training Centre,"Parth Complex, Gurukul Road, B/H Chinmay Towers, B/H Chinmay Towers, Meman Nagar",Ahmedabad,380052,Gujarat,,Education,Schools,23.05327,72.532894,9428018608,,09:30 AM TO 03:30 PM,
ICL4883459,Dr.Kavitas Ora Care Smile Clinic,"201-202 Meghansh Complex, Gurukul Road, Memnagar, Opp Oxford Tower",Ahmedabad,380052,Gujarat,,Health,Clinics,23.04816266,72.53407376,7940052002,,10:30 AM TO 11:30 PM,
ICL0661526,Sretu Dental Clinic,"Alibhai Ni Chali, Sadashiv Nagar, Madrasi Temple Road, Near Balbhavan, Khokhara",Ahmedabad,380008,Gujarat,,Health,Clinics,23.00197752,72.61625681,9898027104,,10:00 AM TO 02:00 PM AND 05:00 PM TO 08:00 PM,
ICL4175927,Shivam Classis,"Bansidhar Society, Chandkheda, Beside Ip Hindi Vidyalaya",Ahmedabad,382424,Gujarat,www.aaryahyd.com,Education,Coaching / Training Centers,23.105387,72.576037,9574171060,,10:00 AM TO 10:00 PM,
ICL7721468,Shree Shai Clinic,"Nirnay Nagar Sector Vii, Near Shanti Residency, Nirnay Nagar",Ahmedabad,382481,Gujarat,,Health,Clinics,23.07552,72.559135,9898039357,,09:30 AM TO 02:00 PM AND 05:00 PM TO 08:00 PM,
ICL4036335,Ashirvad Clinic,"1 1St Floor, Vyapar Bhavan, Mithakhali Six Road, Above Bhujmarkantile Bank",Ahmedabad,380006,Gujarat,,Health,Clinics,23.030779,72.563975,9825851523,,10:30 AM TO 02:00 PM AND 06:00 PM TO 08:30 PM,
ICL1217084,Shree Jogni Maa Temple,"Ram Nagar, Shantilal Dinanath Mehta Road, Near Sanjivan Heart & Medical Hospital, Sabarmati",Ahmedabad,380005,Gujarat,,Religion,Temples,23.083575,72.590675,,,06:30 AM TO 09:00 AM AND 05:30 PM TO 08:00 PM,
ICL4414027,Kesarinand Hanuman Temple,"Janata Nagar, Jogeshwari Society Road, Near Jay Krishna Telecom Service, Amraiwadi",Ahmedabad,380026,Gujarat,,Religion,Temples,23.008535,72.627342,,,06:30 AM TO 09:00 AM AND 05:30 PM TO 08:00 PM,
ICL4409166,Rajnikant N Naik (Ortho),"Shri Vishwanath Bhavan, Near Sanyas Ashram, Ellisbridge",Ahmedabad,380006,Gujarat,,Health,Doctor,23.024285,72.57184,7926576470,,10:00 AM TO 01:00 PM AND 05:00 PM TO 08:00 PM,
ICL0370812,Akshar Dental Clinic,"N, Kashiwala Complex, Opposite Syndicate Bank, Bhairavnath Road, Near Old Railway Crossing, Maninagar",Ahmedabad,380050,Gujarat,,Health,Clinics,22.9813362,72.6112871,9714672446,,09:00 AM TO 01:00 PM AND 05:00 PM TO 09:00 PM,
ICL8826736,Shah Dr Rakesh,"2 Gr Floor, Maharshi Complex, Sardar Patel Colony, Nr Sardar Patel Statue, Narayan Pura",Ahmedabad,380009,Gujarat,,Health,Doctor,23.039826,72.558107,7927681100,,10:00 AM TO 12:30 PM AND 05:00 PM TO 08:00 PM,
ICL1491415,Samarpan Medical Hospital,"Beside Girdhari Nagar Over Bridge, Shahibaug",Ahmedabad,380004,Gujarat,,Health,Hospitals,23.056794,72.59295,7922861339,,10:00 AM TO 10:30 PM,
ICL5470375,Shah Dr Chirag B,"3 Floor, Nand Kutir, B/H Parimal Railway Crosing, Near Doctor House, Ambavadi",Ahmedabad,380015,Gujarat,,Health,Doctor,23.022159,72.550225,9879027910,7926463310,11:00 AM TO 01:00 PM AND 05:30 PM TO 08:30 PM,
ICL1412185,Dr Yaqoob Memon - (Riyaz Hospital & Dental Clinic),"Juha Pura Road, Near Alfazal Masjid, Uppal",Ahmedabad,380055,Gujarat,,Health,Doctor,22.993776,72.525205,7926819811,,11:00 AM TO 02:00 PM AND 05:30 PM TO 08:30 PM,
ICL7836757,Jaineesh Engineeing Classes,"Local Road, Ghatlodiya, Opposite Brahmani Mataji Temple",Ahmedabad,380061,Gujarat,,Education,Coaching / Training Centers,23.0725217,72.5429024,9825353791,,07:00 AM TO 10:00 AM AND 04:00 PM TO 09:00 PM,
ICL1858169,Jyoti Maternity Hospital & Minimum Invasive Surgery Centre,"Ocean Park, Satellite Road, Ambavadi",Ahmedabad,380015,Gujarat,,Health,Hospitals,23.0217833,72.5383333,7926731759,,10:00 AM TO 10:00 PM,
ICL5886624,Vivekanand Vanijya Mahavidyalaya,"Outside Raipur Darwaja, Khadia",Ahmedabad,380002,Gujarat,,Education,Colleges,23.01705,72.595465,7925453220,,10:00 AM TO 05:30 PM,
ICL8260392,Ronak Ayurvedic,"L-8, Shreeji Enclave, Satellite, Ramdev Nagar",Ahmedabad,380015,Gujarat,,Health,Pharmacies,23.015909,72.513664,9428914586,,09:30 AM TO 10:30 PM,
ICL0559304,Poojil Children Hospital,"B-104, Angel Complex, B/H Blue Star Building, Narayan Pura",Ahmedabad,380009,Gujarat,,Health,Hospitals,23.037837,72.562223,9825005688,,11:00 AM TO 07:00 PM,
ICL8143082,Shubham Institute Of Nursing Science And Research Centre,"145/1129, Opp Kalapi Nagar Last Bus Stop, Asarva, Bhimravnagar Society, Kalapi Nagar, Near Jai Shree Mahakali Ma Mandir",Ahmedabad,380016,Gujarat,,Education,Colleges,23.0438516,72.6047329,7922680311,,10:00 AM TO 04:30 PM,
ICL7883516,Siddhi Education Academy,"38, Hatt, Suncity, Sardar Patel Ring Road, Bopal",Ahmedabad,380058,Gujarat,,Education,Coaching / Training Centers,23.01974679,72.47780489,9824695754,,08:30 AM TO 11:00 AM AND 04:00 PM TO 08:00 PM,
ICL0942383,Child Hospital Care,"Vijay Cross Road, Vijay Cross Road",Ahmedabad,380009,Gujarat,,Health,Hospitals,23.042191,72.549594,9825429555,7927911110,08:00 AM TO 10:30 PM,
ICL8813746,Shree Swaminarayan Mandir Kum Kum,"Punit Maharaj Road, Ahbab Nagar, Daxini Society, Maninagar",Ahmedabad,380008,Gujarat,,Religion,Temples,22.995426,72.612177,,,06:00 AM TO 09:00 AM AND 05:30 PM TO 09:30 PM,
ICL2076925,Shreema Hospital,"Shreema Hospital, Premchand Nagar Road, Sudarshan Bunglow, Opposite Daksheeta Plot",Ahmedabad,380015,Gujarat,,Health,Hospitals,23.029891,72.527781,9825026214,9898000333,09:00 AM TO 11:00 PM,
ICL7665759,Navkar Education,"Navkar House-1, Opp. Vasundhra Bus Stop, Heritage Building, Gulbai Tekra",Ahmedabad,380015,Gujarat,,Education,Coaching / Training Centers,23.0338839,72.5248959,9825792030,,10:00 AM TO 08:00 PM,
ICL5260925,Shivam Ayurveda Hospital,"No 2, Ronak Park Road, Near New Ganesh Vidhyalaya, Nava Vadaj",Ahmedabad,380013,Gujarat,,Health,Hospitals,23.066031,72.563541,9824052226,,09:00 AM TO 12:00 AM AND 05:00 PM TO 09:00 PM,
ICL3029495,Smrithi Clinic,"15-424, Bhaktinagar, Char Road, Bapunagar",Ahmedabad,380024,Gujarat,,Health,Clinics,23.03261759,72.62485648,9898050532,9825098311,09:30 AM TO 09:00 PM,
ICL5797288,Dr Gokul Bhatai,"1St Floor, Jay Complex, Vidhu Nagar Sheth'S Vando Cross Road, Civil Camp Road, Shahibaug",Ahmedabad,380004,Gujarat,,Health,Doctor,23.054919,72.600312,7922680229,,10:30 AM TO 12:30 PM AND 05:30 PM TO 08:00 PM,
ICL8196283,Malav Multi-Speciality Dental Clinic,"10, Mohini Complex, 1St Floor, Besides Atithi Restaurant, Pakwan Cross Roads, Above Havmor, Near, Bodakdev",Ahmedabad,380054,Gujarat,,Health,Clinics,23.0378864,72.5139393,9638880679,,10:30 AM TO 10:30 PM,
ICL5885849,Krishna Medical Store,"Virat Nagar Road, Soni Ni Chali, Nikol, Near Drainage Pumping Station, Khodiar Nagar",Ahmedabad,382350,Gujarat,,Health,Pharmacies,23.03048,72.646868,9723964911,,08:30 AM TO 11:00 PM,
ICL8350762,Shri A. N. Chaturvedi Rotary Charitable Physiotherapy Centre,"Mahavir Nagar Society, Near By Mansi Complex Bus Stop, Satellite",Ahmedabad,380015,Gujarat,,Health,Doctor,23.03138542,72.52723694,7926766983,,11:00 AM TO 12:30 PM AND 05:00 PM TO 08:00 PM,
ICL5029022,Ramji Mandir,"Ishaan 1, Jodhpur Village, Jodhpur",Ahmedabad,380015,Gujarat,,Religion,Temples,23.016639,72.52028,,,06:30 AM TO 09:00 AM AND 05:30 PM TO 08:30 PM,
ICL00923017,Keshubhai Ambalal Patel Fpsuid-4493 (Areaid-13552 - Regular),"Shop No.5, Devasya Apartment Nr. Birwa Row House, Sterling City Road, Amidhara Society, Bopal",Ahmedabad,380058,Gujarat,,Govt. Office,Ration (Fair Price) Shops,23.035427,72.46491,,,10:00 AM TO 05:00 PM,
ICL6404134,Nucleus Oncorporation,"T-, Abhilash Apartm, Ent, Ne Shanti Tower, Ambavadi",Ahmedabad,380015,Gujarat,,Health,Pharmacies,23.019348,72.543491,9879526995,,09:30 AM TO 11:00 PM,
ICL5929992,Dr M J Panchal,"Lunsawad, Opp Sonabhai Chambers, Dariapur",Ahmedabad,380001,Gujarat,,Health,Doctor,23.03578,72.590883,7922167653,,10:00 AM TO 12:30 PM AND 05:30 PM TO 08:00 PM,
ICL3834426,Ashim Medical Stores,"68, Munavvarkhan Estate, Near, Jamal Pur Gate",Ahmedabad,380006,Gujarat,,Health,Pharmacies,23.02091649,72.56841703,7925352580,,08:30 AM TO 11:00 PM,
ICL2645304,Chandan Medical,"Gita Mandir Road, Bhavna Colony, Near By Indian Oil Corporation Limited Pump, Kankaria",Ahmedabad,380002,Gujarat,,Health,Pharmacies,23.004688,72.590052,9428711476,,08:00 AM TO 10:30 PM,
ICL8862043,Vir Hanuman Temple,"Chamanpura, St Rohidas Road, Near Ghee Vali Chali, Asarwa",Ahmedabad,380016,Gujarat,,Religion,Temples,23.046844,72.612602,,,06:00 AM TO 09:00 AM AND 05:30 PM TO 09:30 PM,
ICL1874503,Niramay Hospital,"Near Platinum Hall, Anandnagar Cross Road, Ma Anadmayi Marg, ( 100 Ft Road ), Satellite",Ahmedabad,380015,Gujarat,,Health,Hospitals,23.01283,72.512957,9825051142,9227220376,08:30 AM TO 10:00 PM,
ICL1451421,Sainath Homoeo Clinic,"Tirthraj Complex, Dehgam Road, Naroda",Ahmedabad,382330,Gujarat,,Health,Clinics,23.077381,72.664699,9712341773,,11:00 AM TO 01:30 PM AND 05:30 PM TO 09:00 PM,
ICL0934546,Raj Computers Academy,"Sarkhej, Near Vodafone Mini Store",Ahmedabad,380055,Gujarat,,Education,Coaching / Training Centers,22.989306,72.511568,9227411178,9227811178,08:00 AM TO 12:00 PM AND 02:00 PM TO 09:00 PM,
ICL1268159,Hallmark Pharma,"4, Chanda Chambers, 1St Floor, Near Bhagwati Emporium, Relief Road",Ahmedabad,380001,Gujarat,,Health,Pharmacies,23.02833024,72.58701531,9427417240,9426008829,08:30 AM TO 10:30 PM,
ICL7428591,Maitrak Dr Daksha Yogesh,"L 601, Shilalekh, Opp Police Stadium, Shahibaug",Ahmedabad,380004,Gujarat,,Health,Doctor,23.058618,72.588225,9327038807,,11:00 AM TO 01:00 PM AND 06:00 PM TO 08:00 PM,
ICL0365801,Zeta Academy,"Shop No. 27, Sukan Platinium, Opp. Sataym Hospital, Nr. Vande Mataram, Vandematram Arcade, Vijay Char Rasta, Gota",Ahmedabad,382481,Gujarat,,Education,Coaching / Training Centers,23.0941896,72.5469628,8983459950,,05:00 AM TO 09:30 PM,
ICL0407093,Radhaswami Nursing Home,"16-A Mahadevnagar Society, Stadium Road, Navrangpura, Opposite Sardar Patel Colony, Opposite Golden Triangle",Ahmedabad,380014,Gujarat,,Health,Hospitals,23.0454311,72.5620226,7926467048,,10:00 AM TO 10:00 PM,
ICL8590403,Civil Surgeon Collage Hospital,"Opposite Pathik Ashram, Sect 1",Ahmedabad,382016,Gujarat,,Health,Hospitals,23.22411517,72.64072693,7923222733,,09:30 AM TO 10:30 PM,
