,UniqueId,Business name,Address,City,Pincode,State,Website,Main Category,Sub Category,Latitude,Longitude,Phone No.1,Phone No.2,Business Hours,Phone Remark,raw_address,country,words_in_address,pin_codes_found,states_found,street_names_found,landmarks_found,shop_house_nos_found,districts_found,village_or_citys_found
979,ICL4917454,Dr. Ritesh Dabgar,"No Ff -16, Mangaljyot Complex, Jodhpur Cross Road, Satellite, (Near Rathi Hospital) Jodhpur Char Rasta",Ahmedabad,380015,Gujarat,,Health,Doctor,23.0256589,72.5262431,7802068919,,10:00 AM TO 10:30 PM,,"no ff -16, mangaljyot complex, jodhpur cross road, satellite, (near rathi hospital) jodhpur char rasta",india,"['satellite', '(near rathi hospital) jodhpur char rasta', 'mangaljyot complex', 'jodhpur cross road', 'no ff -16']",,,"Jodhpur cross road, (near rathi hospital) jodhpur char rasta",(near rathi hospital) jodhpur char rasta,,,"Jodhpur cross road, (near rathi hospital) jodhpur char rasta"
980,ICL5252417,Jay Somnath High School,"Saudarya Park Society, Ykhokhra Mahemdabad, Mani Nagar (E)",Ahmedabad,380008,Gujarat,,Education,Schools,22.9964,72.620584,7922774647,,07:30 AM TO 02:00 PM,,"saudarya park society, ykhokhra mahemdabad, mani nagar (e)",india,"['mani nagar (e)', 'ykhokhra mahemdabad', 'saudarya park society']",,,,,,,
981,ICL4730354,The Best Classes,"Above Dharti Belt House Opp Gayatri Park Vinjol Road, Vatva",Ahmedabad,382440,Gujarat,,Education,Coaching / Training Centers,22.9664794,72.61598233,9824633761,,02:00 PM TO 08:00 PM,,"above dharti belt house opp gayatri park vinjol road, vatva",india,"['vatva', 'above dharti belt house opp gayatri park vinjol road']",,,Above dharti belt house opp gayatri park vinjol road,Above dharti belt house opp gayatri park vinjol road,,,
982,ICL1887189,Atrey Shasan Ayurved Chikitsa,"408, Shilp 2, Ashram Road, B/S Vikram Chambers, B/S Vikram Chambers",Ahmedabad,380009,Gujarat,,Health,Doctor,23.038328,72.569375,7927543535,,10:30 AM TO 02:00 PM AND 05:30 PM TO 08:30 PM,,"408, shilp 2, ashram road, b/s vikram chambers, b/s vikram chambers",india,"['b/s vikram chambers', 'shilp 2', 'ashram road', '408']",,,Ashram road,,,,
983,ICL2500708,Masjide Barkat A Raza,"Narol-Sarkhej Road, Royal Park Society, Juhapura",Ahmedabad,380055,Gujarat,,Religion,Mosques,22.99275,72.532741,,,05:00 AM TO 09:30 PM,,"narol-sarkhej road, royal park society, juhapura",india,"['narol-sarkhej road', 'juhapura', 'royal park society']",,,Narol-sarkhej road,,,,Juhapura
984,ICL3049459,Jay Babaka Dev Maharajnu Mandir,"Opposite The Fitness Fuel, C.G. Nagar",Ahmedabad,380009,Gujarat,,Religion,Temples,23.03371941,72.55605968,9723023686,,06:00 AM TO 09:30 AM AND 05:00 PM TO 09:30 PM,,"opposite the fitness fuel, c.g. nagar",india,"['opposite the fitness fuel', 'c.g. nagar']",,,,Opposite the fitness fuel,,,
985,ICL5874193,Manglam Medico,"U-23-24, Surganga Complex, Jivraj Park",Ahmedabad,380015,Gujarat,,Health,Pharmacies,23.0153333,72.5178166,9825667641,,09:30 AM TO 10:00 PM,,"u-23-24, surganga complex, jivraj park",india,"['jivraj park', 'u-23-24', 'surganga complex']",,,,,,,
986,ICL3121247,Chandra Prabhu Clinic,"301, 3Rd Floor, Chandraprabhu Complex, Nr S P Statue, Sardar Patel Stadium Road, Navrangpura",Ahmedabad,380009,Gujarat,,Health,Clinics,23.0343166,72.5640333,9824023746,9824569696,11:00 AM TO 07:00 PM,,"301, 3rd floor, chandraprabhu complex, nr s p statue, sardar patel stadium road, navrangpura",india,"['navrangpura', 'chandraprabhu complex', '3rd floor', 'sardar patel stadium road', 'nr s p statue', '301']",,Daman and Diu,Sardar patel stadium road,Nr s p statue,,,Navrangpura
987,ICL2865616,Saraswati Vidhyalaya High School,"Laxminagar Society, Opp Sharma Hundai Co, Naroda",Ahmedabad,382340,Gujarat,,Education,Schools,23.082932,72.657745,7922819050,,09:30 AM TO 03:00 PM,,"laxminagar society, opp sharma hundai co, naroda",india,"['naroda', 'laxminagar society', 'opp sharma hundai co']",,,,Opp sharma hundai co,,,
988,ICL2476856,Shree Jagdishwari Mataji Mandir,"Madan Gopal Haveli Marg, Raipur, Khadia",Ahmedabad,380001,Gujarat,,Religion,Temples,23.020739,72.591272,,,06:30 AM TO 10:00 AM AND 05:00 PM TO 09:00 PM,,"madan gopal haveli marg, raipur, khadia",india,"['khadia', 'raipur', 'madan gopal haveli marg']",,,Madan gopal haveli marg,,,,Raipur
989,ICL8051185,Dr Jayshree Shah,"1/B Shali Bhadra Soc Nr Narayn Pura Crossing, Ghatlodiya",Ahmedabad,380061,Gujarat,,Health,Doctor,23.06926401,72.53930039,9979717292,,10:00 AM TO 02:00 PM AND 05:30 PM TO 08:30 PM,,"1/b shali bhadra soc nr narayn pura crossing, ghatlodiya",india,"['1/b shali bhadra soc nr narayn pura crossing', 'ghatlodiya']",,,,1/b shali bhadra soc nr narayn pura crossing,,,1/b shali bhadra soc nr narayn pura crossing
990,ICL2402133,Academy Of Traumatology,"504, Sangita Complex, Nr.Doctor House, Cross Road, Parimal",Ahmedabad,380006,Gujarat,,Health,Doctor,23.018874,72.557329,7926404977,9327081216,09:00 AM TO 08:00 PM,,"504, sangita complex, nr.doctor house, cross road, parimal",india,"['504', 'nr.doctor house', 'sangita complex', 'cross road', 'parimal']",,,Cross road,Nr.doctor house,,,
991,ICL8804478,Kims Coaching Classes,"43, Aditya Bunglows, Near Prem Prakash Ashram, Noble Nagar, Naroda",Ahmedabad,382330,Gujarat,,Education,Coaching / Training Centers,23.0692713,72.6541948,9377412159,,02:00 AM TO 08:30 PM,,"43, aditya bunglows, near prem prakash ashram, noble nagar, naroda",india,"['near prem prakash ashram', '43', 'naroda', 'noble nagar', 'aditya bunglows']",,,,Near prem prakash ashram,,,
992,ICL1172104,Laxmi Varma Tution Class,"417/2, Janta Nagar, Chandkheda, Near Samur Mati Hindi High Scho",Ahmedabad,382424,Gujarat,,Education,Coaching / Training Centers,23.106206,72.576872,9712658741,,09:30 AM TO 10:00 PM,,"417/2, janta nagar, chandkheda, near samur mati hindi high scho",india,"['near samur mati hindi high scho', 'janta nagar', 'chandkheda', '417/2']",,,,Near samur mati hindi high scho,,,
993,ICL2382577,Teerth Dental Clinic,"3, First Floor, Apm Shopping Mall, Satadhar Char Rasta, Ghatlodiaya, Sun Nstep Club, Ghatlodiya",Ahmedabad,380061,Gujarat,,Health,Clinics,23.06197074,72.53074168,9879356066,,10:00 AM TO 01:00 PM AND 06:00 PM TO 09:00 PM,,"3, first floor, apm shopping mall, satadhar char rasta, ghatlodiaya, sun nstep club, ghatlodiya",india,"['first floor', 'ghatlodiaya', '3', 'satadhar char rasta', 'ghatlodiya', 'sun nstep club', 'apm shopping mall']",,,Satadhar char rasta,Apm shopping mall,,,
994,ICL5882916,Darpana B Shah,"Ratan Hospital, Gordhanwadi Tekra, Kankaria",Ahmedabad,380002,Gujarat,,Health,Doctor,23.004219,72.596666,7925430674,,10:00 AM TO 01:00 PM AND 05:00 PM TO 08:00 PM,,"ratan hospital, gordhanwadi tekra, kankaria",india,"['kankaria', 'ratan hospital', 'gordhanwadi tekra']",,,,,,,
995,ICL7689849,Raj Mandir Flates,"Plot No 1/2/3, Smruti Mandir Road, Ghodasar",Ahmedabad,380050,Gujarat,,Religion,Temples,22.974091,72.614191,,,06:30 AM TO 10:00 AM AND 05:00 PM TO 08:00 PM,,"plot no 1/2/3, smruti mandir road, ghodasar",india,"['ghodasar', 'plot no 1/2/3', 'smruti mandir road']",,,Smruti mandir road,,,,
996,ICL3312713,B K Group Tuition,"304, 305, 309, Urmi Kunj Complex, Gordhanwadi Char Rasta, Swaminarayan College Road, Kamlesh Society, Kankaria, Maninagar",Ahmedabad,380002,Gujarat,,Education,Coaching / Training Centers,23.003161,72.595829,9824265415,,08:00 AM TO 11:00 AM AND 02:00 PM TO 08:00 PM,,"304, 305, 309, urmi kunj complex, gordhanwadi char rasta, swaminarayan college road, kamlesh society, kankaria, maninagar",india,"['305', 'swaminarayan college road', '309', 'kamlesh society', 'urmi kunj complex', 'maninagar', '304', 'kankaria', 'gordhanwadi char rasta']",,,"Swaminarayan college road, Gordhanwadi char rasta",,,,
997,ICL4778424,Maharana Agency,"3, Ground Floor, Shri Mahalaxmi Towers, Below Karnavati Hospital, Ellisbridge",Ahmedabad,380006,Gujarat,,Health,Pharmacies,23.022201,72.572126,7926576644,,09:30 AM TO 10:00 PM,,"3, ground floor, shri mahalaxmi towers, below karnavati hospital, ellisbridge",india,"['ground floor', 'below karnavati hospital', '3', 'ellisbridge', 'shri mahalaxmi towers']",,,,Below karnavati hospital,,,
998,ICL7714374,Dr Dental,"5, Ground Floor, Satyam Complex, Opposite R K Royal, Science City Road, Sola",Ahmedabad,380060,Gujarat,,Health,Doctor,23.07478384,72.5118592,9712881119,,11:00 AM TO 01:30 PM AND 06:00 PM TO 08:00 PM,,"5, ground floor, satyam complex, opposite r k royal, science city road, sola",india,"['ground floor', '5', 'science city road', 'sola', 'opposite r k royal', 'satyam complex']",,,Science city road,Opposite r k royal,,,Science city road
999,ICL3280178,Chawla Hospital,"Kubernagar Road, Opposite Hanumanji Mandir, Kuber Nagar",Ahmedabad,382340,Gujarat,,Health,Hospitals,23.0724,72.641198,9428046540,,10:30 AM TO 11:00 PM,,"kubernagar road, opposite hanumanji mandir, kuber nagar",india,"['kuber nagar', 'kubernagar road', 'opposite hanumanji mandir']",,,Kubernagar road,Opposite hanumanji mandir,,,
1000,ICL3975367,Swaminarayan Temple,"Nicol Gam, Nikol Gam Road, Near State Bank Of India Atm, Nikol",Ahmedabad,382350,Gujarat,,Religion,Temples,23.051318,72.6586,,,06:00 AM TO 09:00 AM AND 05:30 PM TO 09:30 PM,,"nicol gam, nikol gam road, near state bank of india atm, nikol",india,"['near state bank of india atm', 'nikol gam road', 'nikol', 'nicol gam']",,,Nikol gam road,Near state bank of india atm,,,
1001,ICL0975633,G J Purohit,"4, General Hospital, Bapu Nagar",Ahmedabad,382345,Gujarat,,Health,Doctor,23.045993,72.632028,7922741866,,10:30 AM TO 12:30 PM AND 06:00 PM TO 08:00 PM,,"4, general hospital, bapu nagar",india,"['bapu nagar', '4', 'general hospital']",,,,,,,
1002,ICL1428096,D Pandiya Hospital,"Shastri Nagar Cross Road, Naranpura",Ahmedabad,380013,Gujarat,,Health,Hospitals,23.06171289,72.55296783,9825019370,,10:30 AM TO 10:30 PM,,"shastri nagar cross road, naranpura",india,"['shastri nagar cross road', 'naranpura']",,,Shastri nagar cross road,,,,Naranpura
1003,ICL8470434,Silver Bells High School,"Nr Anil Starch Mills, Bapunagar",Ahmedabad,380024,Gujarat,,Education,Schools,23.039393,72.626329,7922747410,,09:00 AM TO 04:00 PM,,"nr anil starch mills, bapunagar",india,"['nr anil starch mills', 'bapunagar']",,,,Nr anil starch mills,,,
1004,ICL8547068,Deep Deisining Institute,"Vatva Road, Paras Nagar, Isanpur",Ahmedabad,382443,Gujarat,,Education,Coaching / Training Centers,22.97035789,72.60630798,9662202096,,11:00 AM TO 10:00 PM,,"vatva road, paras nagar, isanpur",india,"['paras nagar', 'isanpur', 'vatva road']",,,Vatva road,,,,Isanpur
1005,ICL0464803,Navjivan Clinic,"784/5653, Nr Water Tank, Bapunagar",Ahmedabad,380024,Gujarat,,Health,Clinics,23.038058,72.62968,9924453348,,10:00 AM TO 09:00 PM,,"784/5653, nr water tank, bapunagar",india,"['784/5653', 'bapunagar', 'nr water tank']",,,,Nr water tank,,,
1006,ICL3883522,Edwise International,"304, Camps Corner Ner Somlalit College, Crass Road, Navrangpura",Ahmedabad,380009,Gujarat,www.edwise.in,Education,Coaching / Training Centers,23.034011,72.555212,9825069630,,06:00 AM TO 09:00 PM,,"304, camps corner ner somlalit college, crass road, navrangpura",india,"['304', 'camps corner ner somlalit college', 'crass road', 'navrangpura']",,,Crass road,,,,Navrangpura
1007,ICL1083031,Vishvkaram Clinic,"Sharada Park Shopping Center, Sureliya, Vastral Road, Near Anjali Schl, Amraiwadi",Ahmedabad,380026,Gujarat,,Health,Clinics,23.00086,72.640227,9998324311,,09:30 AM TO 12:30 PM AND 05:00 PM TO 09:00 PM,,"sharada park shopping center, sureliya, vastral road, near anjali schl, amraiwadi",india,"['sureliya', 'near anjali schl', 'sharada park shopping center', 'vastral road', 'amraiwadi']",,,Vastral road,"Sharada park shopping center, Near anjali schl",,,
1008,ICL7630054,Shree Krishna Pharmaceutical,"Bopal Road, Near By Our Own High School, Bopal",Ahmedabad,380058,Gujarat,,Health,Pharmacies,23.032495,72.459886,8401000892,,09:30 AM TO 10:30 PM,,"bopal road, near by our own high school, bopal",india,"['bopal', 'bopal road', 'near by our own high school']",,,Bopal road,Near by our own high school,,,
1009,ICL8695905,Dental Onomatologyst & Cosmetic Dentist,"Vijay Char Rasta, Near State Bank Of India, Naranpura",Ahmedabad,380013,Gujarat,,Health,Clinics,23.057069,72.549582,9824495915,,10:00 AM TO 12:30 PM AND 05:00 PM TO 09:00 PM,,"vijay char rasta, near state bank of india, naranpura",india,"['near state bank of india', 'vijay char rasta', 'naranpura']",,,Vijay char rasta,Near state bank of india,,,Naranpura
1010,ICL5408768,Euro School,"Thaltej Cross Road, Hebatpur, Thaltej, Nr Sbi Learning Center",Ahmedabad,380059,Gujarat,www.euroschoolindia.com,Education,Schools,23.0611448,72.4944154,9925091111,,08:00 AM TO 04:30 PM,,"thaltej cross road, hebatpur, thaltej, nr sbi learning center",india,"['thaltej', 'thaltej cross road', 'hebatpur', 'nr sbi learning center']",,,Thaltej cross road,Nr sbi learning center,,,Hebatpur
1011,ICL1370835,Kidzee School,"Jivan Sagar Department, Bhalabhan, Opp Khokhara, Opposite Kalyan Girls School",Ahmedabad,380008,Gujarat,,Education,Schools,23.001694,72.616497,8141188899,,07:30 AM TO 02:00 PM,,"jivan sagar department, bhalabhan, opp khokhara, opposite kalyan girls school",india,"['opposite kalyan girls school', 'jivan sagar department', 'opp khokhara', 'bhalabhan']",,,,"Opp khokhara, Opposite kalyan girls school",,,
1012,ICL3887103,Mudra Computer Education,"324, Shayona Arcade, Opp Dinesh Chamber, Bapunagar",Ahmedabad,380024,Gujarat,,Education,Coaching / Training Centers,23.0399666,72.6308666,9825487624,,08:00 AM TO 09:00 PM,,"324, shayona arcade, opp dinesh chamber, bapunagar",india,"['shayona arcade', 'opp dinesh chamber', 'bapunagar', '324']",,,,Opp dinesh chamber,,,
1013,ICL1583061,Power Care Clinic,"Sarkhej, Sarkhej- Okaf, Near Sukh Sagar Hotel, Makarba",Ahmedabad,382210,Gujarat,,Health,Clinics,22.984514,72.493645,9824446745,,09:30 AM TO 01:00 PM AND 05:30 PM TO 08:00 PM,,"sarkhej, sarkhej- okaf, near sukh sagar hotel, makarba",india,"['near sukh sagar hotel', 'sarkhej- okaf', 'makarba', 'sarkhej']",,,,Near sukh sagar hotel,,,
1014,ICL6407113,Pet Clinic,"Mahavir Nagar Society, Near By Mansi Complex Bus Stop, Satellite",Ahmedabad,380015,Gujarat,,Health,Clinics,23.03138161,72.52696991,9726375111,,10:30 AM TO 02:00 PM AND 05:30 PM TO 08:00 PM,,"mahavir nagar society, near by mansi complex bus stop, satellite",india,"['near by mansi complex bus stop', 'satellite', 'mahavir nagar society']",,,,Near by mansi complex bus stop,,,
1015,ICL3538743,Rachana High School,"Akbar Nagar, Near Temple, Near Ramdev Pir Ka Mandir",Ahmedabad,380013,Gujarat,www.rachanaschool.com,Education,Schools,23.070211,72.561205,7927620885,,07:00 AM TO 12:35 PM,,"akbar nagar, near temple, near ramdev pir ka mandir",india,"['near ramdev pir ka mandir', 'akbar nagar', 'near temple']",,,,"Near temple, Near ramdev pir ka mandir",,,
1016,ICL1353131,Sainath Temple,"Near Vikram Sarabhai Space Exhibition, Satellite",Ahmedabad,380015,Gujarat,,Religion,Temples,23.030961,72.511765,,,06:00 AM TO 09:30 AM AND 05:00 PM TO 09:00 PM,,"near vikram sarabhai space exhibition, satellite",india,"['satellite', 'near vikram sarabhai space exhibition']",,,,Near vikram sarabhai space exhibition,,,
1017,ICL5348433,Bachpan A Play School,"106, Akik Tower, Near Gordhan Thal, Bodakdev",Ahmedabad,380054,Gujarat,www.bachpanglobal.com,Education,Schools,23.0394444,72.5125,9925146056,,09:00 AM TO 09:00 AM AND 05:00 PM TO 09:00 PM,,"106, akik tower, near gordhan thal, bodakdev",india,"['106', 'near gordhan thal', 'akik tower', 'bodakdev']",,,,Near gordhan thal,,,
1018,ICL3129178,Peshant House Hospital,"Behind Shahaliji, Dargah, Khamasha Chakla, Jamalpur Road",Ahmedabad,380001,Gujarat,,Health,Hospitals,23.012638,72.581584,7925351870,,09:30 AM TO 10:00 PM,,"behind shahaliji, dargah, khamasha chakla, jamalpur road",india,"['behind shahaliji', 'dargah', 'jamalpur road', 'khamasha chakla']",,,Jamalpur road,Behind shahaliji,,,Jamalpur road
1019,ICL4327806,Jivantirth Medical & Surgical Stores,"C/1/52/4, Ila Society, Opposite, Podar House, India Colony Road",Ahmedabad,380024,Gujarat,,Health,Pharmacies,23.03881744,72.63231069,9825587746,,09:00 AM TO 10:00 PM,,"c/1/52/4, ila society, opposite, podar house, india colony road",india,"['opposite', 'india colony road', 'podar house', 'c/1/52/4', 'ila society']",,,India colony road,Opposite,,,
1020,ICL3060847,Joint Replacement Clinic,"2Nd Floor, Karnavati Hospital B, Below Karnavati Hsopital, Ellisbridge",Ahmedabad,380006,Gujarat,,Health,Clinics,23.024907,72.558832,7926446122,9824010320,10:00 AM TO 01:00 PM AND 05:30 PM TO 08:00 PM,,"2nd floor, karnavati hospital b, below karnavati hsopital, ellisbridge",india,"['karnavati hospital b', 'below karnavati hsopital', 'ellisbridge', '2nd floor']",,,,Below karnavati hsopital,,,
1021,ICL5519447,Sai Computers Education,"Opp Himanshu School, Near Gayatri Mandir, Near Balot Nagar, Char Rasta, Near Jalowali Masjid",Ahmedabad,380001,Gujarat,,Education,Coaching / Training Centers,23.019691,72.593935,9722770939,,08:00 AM TO 11:00 AM AND 05:00 PM TO 08:00 PM,,"opp himanshu school, near gayatri mandir, near balot nagar, char rasta, near jalowali masjid",india,"['opp himanshu school', 'near jalowali masjid', 'char rasta', 'near gayatri mandir', 'near balot nagar']",,,Char rasta,"Near balot nagar, Near gayatri mandir, Opp himanshu school, Near jalowali masjid",,,
1022,ICL5480218,Sterling Hospitals,"Opd No 1 & 12, Sterlling Hospital, Sterling Hospital Road, Meman Nagar",Ahmedabad,380006,Gujarat,www.sterlinghospital.com,Health,Hospitals,23.02313972,72.57190365,7940019032,,08:00 AM TO 08:00 PM,,"opd no 1 & 12, sterlling hospital, sterling hospital road, meman nagar",india,"['meman nagar', 'sterling hospital road', 'sterlling hospital', 'opd no 1 & 12']",,,Sterling hospital road,,,,
1023,ICL1788319,Dr J K Gandhi - (Shree Mahavir Multi Specialist Hospital),"Narotam Complex, Near Agrawal Tower, Bhayangdev Cross Road, Sola Road",Ahmedabad,380061,Gujarat,,Health,Doctor,23.060096,72.535622,7927497010,,11:00 AM TO 02:00 PM AND 05:30 PM TO 08:00 PM,,"narotam complex, near agrawal tower, bhayangdev cross road, sola road",india,"['bhayangdev cross road', 'sola road', 'narotam complex', 'near agrawal tower']",,,"Bhayangdev cross road, Sola road",Near agrawal tower,,,
1024,ICL0602407,Sargam Nartan Academy,"Shakti Vidyalay, Near Jivraj Over Bridge Shyamal Char Rasta, Satellite",Ahmedabad,380054,Gujarat,,Education,Coaching / Training Centers,23.0358738,72.5201647,7926851007,,10:00 AM TO 09:00 PM,,"shakti vidyalay, near jivraj over bridge shyamal char rasta, satellite",india,"['near jivraj over bridge shyamal char rasta', 'shakti vidyalay', 'satellite']",,,Near jivraj over bridge shyamal char rasta,Near jivraj over bridge shyamal char rasta,,,
1025,ICL1963135,Jay Khodiyar Temple,"Naroda Road, St Rohidas Road, Near Pujalalni Chali, D Colony",Ahmedabad,382345,Gujarat,,Religion,Temples,23.052465,72.62767,,,06:00 AM TO 09:00 AM AND 05:00 PM TO 09:30 PM,,"naroda road, st rohidas road, near pujalalni chali, d colony",india,"['d colony', 'near pujalalni chali', 'st rohidas road', 'naroda road']",,,"Naroda road, St rohidas road",Near pujalalni chali,,,
1026,ICL2779387,Arvind Tutions,"26, Vrajvihar Society, Kathwada Road, Naroda",Ahmedabad,382330,Gujarat,,Education,Coaching / Training Centers,23.0725485,72.6623204,8401681207,,10:30 AM TO 02:00 PM AND 05:30 PM TO 09:00 PM,,"26, vrajvihar society, kathwada road, naroda",india,"['26', 'naroda', 'vrajvihar society', 'kathwada road']",,,Kathwada road,,,,
1027,ICL4907554,Dr Bhavesh Patel - (Sparsh Imaging Centre),"1St Floor, Roopaba Complex, Khat Colony, Near Khbar Nagar Sheth'S Vando Circle, Nava Wadaj",Ahmedabad,380013,Gujarat,,Health,Doctor,23.058169,72.569538,7927640102,,10:30 AM TO 02:00 PM AND 05:30 PM TO 08:00 PM,,"1st floor, roopaba complex, khat colony, near khbar nagar sheth's vando circle, nava wadaj",india,"[""near khbar nagar sheth's vando circle"", 'khat colony', 'nava wadaj', 'roopaba complex', '1st floor']",,,,Near khbar nagar sheth's vando circle,,,
